year,district,dname,region,LANGUAGE,GRADE,rla_docs,rla_all_unsatgl_nm,rla_all_approgl_nm,rla_all_meetsgl_nm,rla_all_mastrgl_nm,m_docs,m_all_unsatgl_nm,m_all_approgl_nm,m_all_meetsgl_nm,m_all_mastrgl_nm
22,57904,CEDAR HILL ISD,10,english,3,447,179,268,150,81,447,208,239,101,34
22,57905,DALLAS ISD,10,english,3,6015,1825,4190,2722,1595,9558,3258,6300,3596,1712
22,57906,DESOTO ISD,10,english,3,359,137,222,112,56,383,200,183,75,27
22,57907,DUNCANVILLE ISD,10,english,3,529,220,309,182,89,661,310,351,167,75
22,57909,GARLAND ISD,10,english,3,2851,635,2216,1471,861,3555,962,2593,1655,793
22,57910,GRAND PRAIRIE I,10,english,3,1307,285,1022,687,405,1711,517,1194,686,344
22,57911,HIGHLAND PARK I,10,english,3,435,12,423,384,291,434,16,418,357,251
22,57912,IRVING ISD,10,english,3,1944,724,1220,650,329,1946,844,1102,504,197
22,57913,LANCASTER ISD,10,english,3,474,145,329,212,115,485,170,315,174,72
22,57914,MESQUITE ISD,10,english,3,2145,608,1537,903,484,2171,751,1420,794,333
22,57916,RICHARDSON ISD,10,english,3,2623,680,1943,1371,886,2714,885,1829,1205,682
22,57919,SUNNYVALE ISD,10,english,3,168,21,147,112,74,168,37,131,91,44
22,57922,COPPELL ISD,10,english,3,891,82,809,657,481,890,112,778,605,382
22,58902,DAWSON ISD,17,english,3,14,4,10,5,3,14,5,9,2,0
22,58905,KLONDIKE ISD,17,english,3,25,0,25,18,11,25,1,24,18,11
22,58906,LAMESA ISD,17,english,3,118,41,77,48,24,118,54,64,30,15
22,58909,SANDS CISD,17,english,3,17,3,14,6,3,17,5,12,6,2
22,59901,HEREFORD ISD,16,english,3,266,64,202,108,56,266,83,183,105,48
22,59902,WALCOTT ISD,16,english,3,15,0,15,9,7,15,2,13,9,1
22,60902,COOPER ISD,8,english,3,58,16,42,31,16,58,16,42,20,5
22,60914,FANNINDEL ISD,8,english,3,11,4,7,2,1,11,6,5,3,0
22,61802,NORTH TEXAS COL,11,english,3,67,28,39,20,11,67,31,36,21,9
22,61804,LEADERSHIP PREP,10,english,3,100,17,83,57,29,100,20,80,43,22
22,61805,TRIVIUM ACADEMY,11,english,3,68,5,63,48,36,68,17,51,24,13
22,61901,DENTON ISD,11,english,3,2197,504,1693,1142,696,2322,782,1540,865,392
22,61902,LEWISVILLE ISD,11,english,3,3129,515,2614,1935,1275,3134,712,2422,1595,850
22,61903,PILOT POINT ISD,11,english,3,70,15,55,38,17,93,27,66,31,11
22,61905,KRUM ISD,11,english,3,128,24,104,68,41,135,42,93,53,24
22,61906,PONDER ISD,11,english,3,131,30,101,60,34,131,47,84,45,13
22,61907,AUBREY ISD,11,english,3,255,41,214,161,88,255,61,194,112,52
22,61908,SANGER ISD,11,english,3,195,47,148,91,59,194,54,140,77,38
22,61910,ARGYLE ISD,11,english,3,320,30,290,244,160,320,45,275,202,105
22,61911,NORTHWEST ISD,11,english,3,2136,395,1741,1236,786,2107,497,1610,981,484
22,61912,LAKE DALLAS ISD,11,english,3,272,81,191,120,76,272,111,161,75,32
22,61914,LITTLE ELM ISD,11,english,3,566,123,443,283,170,598,185,413,222,95
22,62901,CUERO ISD,3,english,3,124,34,90,54,28,124,40,84,43,19
22,62902,NORDHEIM ISD,3,english,3,10,1,9,5,0,10,2,8,4,2
22,62903,YOAKUM ISD,3,english,3,81,4,77,49,22,81,6,75,45,24
22,62904,YORKTOWN ISD,3,english,3,45,19,26,19,10,45,18,27,14,6
22,62905,WESTHOFF ISD,3,english,3,9,0,9,7,4,9,0,9,6,3
22,62906,MEYERSVILLE ISD,3,english,3,17,1,16,11,7,17,1,16,9,5
22,63903,SPUR ISD,17,english,3,14,2,12,7,4,14,3,11,5,1
22,63906,PATTON SPRINGS,17,english,3,5,0,5,3,3,5,0,5,4,1
22,64903,CARRIZO SPRINGS,20,english,3,153,48,105,69,38,153,60,93,45,18
22,65901,CLARENDON ISD,16,english,3,33,5,28,20,12,33,9,24,10,4
22,65902,HEDLEY ISD,16,english,3,8,0,8,7,6,8,0,8,8,6
22,66005,RAMIREZ CSD,2,english,3,5,2,3,2,1,5,3,2,1,0
22,66901,BENAVIDES ISD,2,english,3,8,3,5,1,1,8,3,5,1,0
22,66902,SAN DIEGO ISD,2,english,3,82,26,56,34,17,82,36,46,24,9
22,66903,FREER ISD,2,english,3,45,8,37,20,8,46,19,27,13,5
22,67902,CISCO ISD,14,english,3,59,9,50,36,23,59,11,48,25,10
22,67903,EASTLAND ISD,14,english,3,62,11,51,30,15,62,14,48,27,10
22,67904,GORMAN ISD,14,english,3,22,1,21,18,10,22,4,18,11,6
22,67907,RANGER ISD,14,english,3,21,4,17,7,4,21,7,14,2,2
22,67908,RISING STAR ISD,14,english,3,15,8,7,4,3,15,9,6,2,1
22,68802,COMPASS ACADEMY,18,english,3,118,21,97,70,34,118,30,88,55,28
22,68803,UTPB STEM ACADE,18,english,3,63,8,55,32,22,63,16,47,27,14
22,68901,ECTOR COUNTY IS,18,english,3,1982,627,1355,784,411,1989,730,1259,639,278
22,69901,ROCKSPRINGS ISD,15,english,3,18,6,12,9,5,18,6,12,5,3
22,69902,NUECES CANYON C,15,english,3,18,2,16,8,5,18,4,14,8,4
22,70801,WAXAHACHIE FAIT,10,english,3,91,52,39,17,7,158,109,49,9,1
22,70901,AVALON ISD,10,english,3,30,10,20,11,7,30,14,16,10,1
22,70903,ENNIS ISD,10,english,3,395,81,314,184,111,395,99,296,166,77
22,70905,FERRIS ISD,10,english,3,142,30,112,73,43,172,50,122,62,32
22,70907,ITALY ISD,10,english,3,46,18,28,15,8,46,17,29,14,3
22,70908,MIDLOTHIAN ISD,10,english,3,773,104,669,447,285,787,116,671,431,234
22,70909,MILFORD ISD,10,english,3,10,2,8,5,3,10,6,4,2,1
22,70910,PALMER ISD,10,english,3,88,16,72,47,29,88,21,67,36,17
22,70911,RED OAK ISD,10,english,3,406,92,314,205,109,422,112,310,176,75
22,70912,WAXAHACHIE ISD,10,english,3,701,157,544,366,209,732,217,515,294,128
22,70915,MAYPEARL ISD,10,english,3,76,10,66,43,26,76,12,64,41,16
22,71801,BURNHAM WOOD CH,19,english,3,78,9,69,53,29,78,17,61,37,21
22,71806,HARMONY PUBLIC,19,english,3,365,84,281,186,112,366,104,262,148,53
22,71807,LA FE PREPARATO,19,english,3,9,3,6,3,3,9,2,7,4,1
22,71809,VISTA DEL FUTUR,19,english,3,31,7,24,15,9,31,11,20,9,4
22,71901,CLINT ISD,19,english,3,586,192,394,220,102,605,242,363,183,74
22,71902,EL PASO ISD,19,english,3,2792,568,2224,1535,896,2825,801,2024,1199,549
22,71903,FABENS ISD,19,english,3,74,29,45,21,9,76,19,57,26,9
22,71904,SAN ELIZARIO IS,19,english,3,111,28,83,44,24,179,71,108,42,13
22,71905,YSLETA ISD,19,english,3,1856,348,1508,992,565,2093,469,1624,937,398
22,71906,ANTHONY ISD,19,english,3,42,14,28,9,5,42,17,25,7,2
22,71907,CANUTILLO ISD,19,english,3,365,57,308,225,122,370,78,292,175,89
22,71908,TORNILLO ISD,19,english,3,19,5,14,10,4,46,12,34,16,6
22,71909,SOCORRO ISD,19,english,3,2877,647,2230,1454,816,2890,859,2031,1139,490
22,72901,THREE WAY ISD,11,english,3,20,9,11,4,3,20,13,7,1,0
22,72902,DUBLIN ISD,11,english,3,73,4,69,56,36,73,2,71,56,32
22,72903,STEPHENVILLE IS,11,english,3,245,30,215,159,110,266,43,223,166,98
22,72904,BLUFF DALE ISD,11,english,3,16,3,13,6,5,16,3,13,5,3
22,72908,HUCKABAY ISD,11,english,3,29,2,27,21,9,29,2,27,19,10
22,72909,LINGLEVILLE ISD,11,english,3,16,0,16,12,5,16,2,14,10,1
22,72910,MORGAN MILL ISD,11,english,3,11,4,7,5,2,11,6,5,3,0
22,73901,CHILTON ISD,12,english,3,40,7,33,9,5,40,21,19,9,1
22,73903,MARLIN ISD,12,english,3,65,33,32,14,6,65,41,24,12,3
22,73904,WESTPHALIA ISD,12,english,3,18,1,17,14,8,18,3,15,8,4
22,73905,ROSEBUD-LOTT IS,12,english,3,48,14,34,24,14,48,25,23,12,8
22,74903,BONHAM ISD,10,english,3,118,30,88,43,21,118,51,67,32,13
22,74904,DODD CITY ISD,10,english,3,24,3,21,14,7,24,9,15,6,1
22,74905,ECTOR ISD,10,english,3,14,8,6,4,1,14,11,3,3,1
22,74907,HONEY GROVE ISD,8,english,3,36,1,35,26,17,36,5,31,20,12
22,74909,LEONARD ISD,10,english,3,54,11,43,26,17,54,11,43,21,5
22,74911,SAVOY ISD,10,english,3,21,2,19,16,10,21,1,20,13,6
22,74912,TRENTON ISD,10,english,3,51,16,35,20,9,51,23,28,11,0
22,74917,SAM RAYBURN ISD,10,english,3,34,3,31,28,14,34,10,24,18,11
22,75901,FLATONIA ISD,13,english,3,27,2,25,20,12,27,1,26,22,13
22,75902,LA GRANGE ISD,13,english,3,131,32,99,64,31,131,50,81,42,14
22,75903,SCHULENBURG ISD,13,english,3,40,13,27,13,8,40,14,26,13,3
22,75906,FAYETTEVILLE IS,13,english,3,18,4,14,9,6,18,3,15,6,0
22,75908,ROUND TOP-CARMI,13,english,3,18,1,17,14,7,18,4,14,7,2
22,76903,ROBY CISD,14,english,3,25,9,16,12,8,25,9,16,10,6
22,76904,ROTAN ISD,14,english,3,20,2,18,9,5,20,0,20,16,8
22,77901,FLOYDADA COLLEG,17,english,3,48,12,36,21,13,48,17,31,17,8
22,77902,LOCKNEY ISD,17,english,3,26,8,18,6,2,26,17,9,2,1
22,78901,CROWELL ISD,9,english,3,12,2,10,5,4,12,7,5,4,1
22,79901,LAMAR CISD,4,english,3,2909,445,2464,1848,1148,2960,544,2416,1627,852
22,79906,NEEDVILLE ISD,4,english,3,263,35,228,161,87,264,24,240,175,91
22,79907,FORT BEND ISD,4,english,3,5232,963,4269,3128,2050,5270,1300,3970,2621,1482
22,79910,STAFFORD MSD,4,english,3,231,71,160,112,72,234,76,158,92,48
22,80901,MOUNT VERNON IS,8,english,3,91,16,75,46,30,91,19,72,45,21
22,81902,FAIRFIELD ISD,12,english,3,124,35,89,57,38,124,39,85,55,22
22,81904,TEAGUE ISD,12,english,3,88,10,78,52,26,88,8,80,58,27
22,81905,WORTHAM ISD,12,english,3,43,13,30,16,10,43,16,27,14,4
22,81906,DEW ISD,12,english,3,11,0,11,7,6,11,0,11,8,6
22,82902,DILLEY ISD,20,english,3,61,26,35,19,10,61,32,29,14,5
22,82903,PEARSALL ISD,20,english,3,136,52,84,48,24,136,52,84,47,29
22,83901,SEAGRAVES ISD,17,english,3,32,21,11,4,0,32,19,13,5,2
22,83902,LOOP ISD,17,english,3,13,2,11,8,7,13,2,11,6,4
22,83903,SEMINOLE ISD,17,english,3,216,37,179,116,69,216,47,169,114,65
22,84802,ODYSSEY ACADEMY,4,english,3,126,28,98,63,29,126,49,77,30,9
22,84804,AMBASSADORS PRE,4,english,3,21,5,16,7,1,21,4,17,6,0
22,84901,DICKINSON ISD,4,english,3,742,174,568,368,206,783,209,574,350,168
22,84902,GALVESTON ISD,4,english,3,397,89,308,196,115,404,123,281,163,79
22,84903,HIGH ISLAND ISD,5,english,3,6,0,6,3,0,6,4,2,0,0
22,84906,TEXAS CITY ISD,4,english,3,522,166,356,210,113,523,196,327,182,93
22,84908,HITCHCOCK ISD,4,english,3,106,38,68,30,21,106,61,45,18,9
22,84909,SANTA FE ISD,4,english,3,292,60,232,153,92,290,77,213,133,75
22,84910,CLEAR CREEK ISD,4,english,3,2657,406,2251,1638,1089,2645,564,2081,1324,717
22,84911,FRIENDSWOOD ISD,4,english,3,434,35,399,321,229,433,40,393,288,162
22,85902,POST ISD,17,english,3,45,22,23,11,4,45,26,19,8,1
22,85903,SOUTHLAND ISD,17,english,3,9,3,6,4,2,9,6,3,3,2
22,86024,DOSS CONSOLIDAT,13,english,3,5,0,5,2,1,5,0,5,3,1
22,86901,FREDERICKSBURG,13,english,3,178,37,141,104,65,180,40,140,85,39
22,86902,HARPER ISD,13,english,3,38,5,33,15,9,38,5,33,21,10
22,87901,GLASSCOCK COUNT,18,english,3,14,1,13,12,10,15,1,14,14,7
22,88902,GOLIAD ISD,3,english,3,94,19,75,46,21,94,20,74,51,28
22,89901,GONZALES ISD,13,english,3,186,55,131,73,32,187,69,118,58,32
22,89903,NIXON-SMILEY CI,13,english,3,68,14,54,36,24,68,17,51,40,21
22,89905,WAELDER ISD,13,english,3,14,5,9,6,1,14,9,5,2,0
22,90902,LEFORS ISD,16,english,3,17,6,11,7,4,17,6,11,6,5
22,90903,MCLEAN ISD,16,english,3,6,1,5,2,1,6,1,5,3,2
22,90904,PAMPA ISD,16,english,3,220,67,153,96,49,220,84,136,71,32
22,90905,GRANDVIEW-HOPKI,16,english,3,0,,,,,0,,,,
22,91901,BELLS ISD,10,english,3,69,7,62,49,31,69,11,58,42,18
22,91902,COLLINSVILLE IS,10,english,3,38,12,26,15,9,38,13,25,15,6
22,91903,DENISON ISD,10,english,3,290,54,236,146,74,305,74,231,148,54
22,91905,HOWE ISD,10,english,3,86,22,64,39,23,86,31,55,31,13
22,91906,SHERMAN ISD,10,english,3,531,184,347,190,109,568,259,309,146,58
22,91907,TIOGA ISD,10,english,3,50,5,45,37,20,50,4,46,38,27
22,91908,VAN ALSTYNE ISD,10,english,3,161,9,152,112,77,161,21,140,99,56
22,91909,WHITESBORO ISD,10,english,3,116,48,68,41,20,116,54,62,28,13
22,91910,WHITEWRIGHT ISD,10,english,3,41,10,31,22,14,41,8,33,17,6
22,91913,POTTSBORO ISD,10,english,3,92,11,81,47,22,92,25,67,29,12
22,91914,S AND S CISD,10,english,3,57,10,47,31,17,57,19,38,22,9
22,91917,GUNTER ISD,10,english,3,80,8,72,47,27,80,8,72,50,23
22,91918,TOM BEAN ISD,10,english,3,44,6,38,30,17,44,2,42,34,12
22,92901,GLADEWATER ISD,7,english,3,105,42,63,33,16,105,42,63,29,10
22,92902,KILGORE ISD,7,english,3,244,43,201,134,85,268,65,203,125,63
22,92903,LONGVIEW ISD,7,english,3,509,120,389,283,172,576,163,413,267,138
22,92904,PINE TREE ISD,7,english,3,328,55,273,190,105,329,68,261,144,58
22,92906,SABINE ISD,7,english,3,114,15,99,60,35,114,30,84,43,19
22,92907,SPRING HILL ISD,7,english,3,160,18,142,101,53,160,39,121,78,37
22,92908,WHITE OAK ISD,7,english,3,117,19,98,77,45,117,16,101,67,32
22,93901,ANDERSON-SHIRO,6,english,3,66,7,59,44,29,66,4,62,41,23
22,93903,IOLA ISD,6,english,3,41,3,38,29,18,41,4,37,29,20
